,fid,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,total_fwd_pkt,total_bwd_pkt,total_length_fwd_pkt,total_length_bwd_pkt,fwd_pkt_length_max,fwd_pkt_length_min,fwd_pkt_length_avg,fwd_pkt_length_std,bwd_pkt_length_min,bwd_pkt_length_max,bwd_pkt_length_avg,bwd_pkt_length_std,flow_bytes_s,flow_iat_avg,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_avg,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_avg,bwd_iat_std,bwd_iat_max,bwd_iat_min,fw_psh_flag,bw_psh_flag,fw_urg_flag,bw_urg_flag,fw_hdr_len,bw_hdr_len,fw_pkt_s,bw_pkt_s,pkt_len_min,pkt_len_max,pkt_len_avg,pkt_len_std,pkt_len_var,fin_cnt,syn_cnt,rst_cnt,psh_cnt,ack_cnt,urg_cnt,CWR_cnt,ece_cnt,down_up_ratio,pkt_size_avg,fw_seg_avg,bw_seg_avg,fw_byt_blk_avg,fw_pkt_blk_avg,fw_blk_rate_avg,bw_byt_blk_avg,bw_pkt_blk_avg,bw_blk_rate_avg,sub_fl_fw_pkt,sub_fl_fw_byt,sub_fl_bw_pkt,sub_fl_bw_byt,fw_win_byt,bw_win_byt,Fw_act_pkt,fw_seg_min,atv_avg,atv_std,atv_max,atv_min,idl_avg,idl_std,idl_max,idl_min
160,172.18.0.15:46210>172.18.0.5:5432--TCP,172.18.0.15,172.18.0.5,46210,5432,TCP,2022-07-29 11:24:05.687902,3540.0,12,11,311,426,317,0,38.72727272727273,90.29556609379193,0,115,25.916666666666668,38.65975153682301,0.20819209039548023,0.0003057391304347826086956521739,0.0003138917311806599381030233672,0.001101,0,0.003540,0.000295,0.0003178859858502730535242623774,0.001101,0,0.003492,0.0003174545454545454545454545455,0.0003090502647073813449945064728,0.001071,0,5,5,0,0,"[60, 52, 60, 52, 167, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.003389830508474576,0.0031073446327683617,0,317,32.04347826086956,68.70319166111165,4934.679841897233,0,2,0,10,22,0,0,0,0.9166666666666666,32.04347826086956,25.916666666666668,25.916666666666668,103.66666666666667,26.0,87853.10734463276,154.9090909090909,24.0,121993.12714776632,0.5217391304347826,13.521739130434783,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258557E0>>,69757,70250,5,52,0.0001539130434782608695652173913,0.0002606625192855744219700530940,0.001071,0,64.0,0.0,64,64
161,172.18.0.20:37178>172.18.0.19:9550--TCP,172.18.0.20,172.18.0.19,37178,9550,TCP,2022-07-29 11:24:05.770281,53.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.018867924528301886,0.018867924528301886,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855810>>,64240,0,0,40,0.0000265,0.0000265,0.000053,0,64.0,0.0,64,64
162,172.18.0.10:38402>172.18.0.5:5432--TCP,172.18.0.10,172.18.0.5,38402,5432,TCP,2022-07-29 11:24:13.926324,7961917.0,264,174,21752,40318,4738,0,231.71264367816093,727.6519615835989,0,4615,82.39393939393939,322.57436909902293,0.007795861222868814,0.03634623744292237442922374429,0.2763777352458148378971452979,3.646984,0,7.961917,0.03015877651515151515151515152,0.2520031288186581947317699221,3.646697,0,7.957735,0.04573410919540229885057471264,0.3094819861468452614873111801,3.646984,0,167,167,0,0,"[60, 52, 60, 52, 167, 52, 93, 52, 115, 52, 136, 52, 96, 52, 128, 52, 4667, 52, 159, 52, 119, 52, 103, 52, 182, 52, 145, 52, 154, 52, 263, 52, 101, 52, 1823, 52, 1240, 52, 172, 141, 179, 52, 83, 52, 237, 52, 83, 52, 96, 52, 337, 52, 579, 52, 576, 52, 572, 52, 572, 52, 578, 52, 98, 52, 101, 52, 101, 52, 104, 52, 100, 52, 103, 52, 93, 52, 93, 52, 92, 52, 96, 52, 93, 52, 96, 52, 95, 52, 96, 52, 93, 52, 93, 52, 97, 52, 96, 52, 97, 52, 95, 52, 101, 52, 96, 52, 100, 52, 97, 52, 96, 52, 96, 52, 101, 52, 95, 52, 97, 52, 98, 52, 96, 52, 98, 52, 102, 52, 94, 52, 97, 52, 102, 52, 98, 52, 97, 52, 96, 52, 98, 52, 98, 52, 98, 52, 95, 52, 96, 52, 96, 52, 92, 52, 97, 52, 93, 52, 96, 52, 102, 105, 97, 95, 99, 100, 96, 100, 105, 100, 105, 97, 100, 97, 93, 93, 93, 99, 94, 94, 93, 97, 94, 96, 97, 94, 94, 98, 97, 98, 96, 102, 97, 101, 98, 97, 97, 102, 96, 98, 99, 97, 99, 103, 95, 98, 103, 99, 98, 97, 99, 99, 99, 97, 111, 107, 104, 105, 103, 104, 103, 104, 99, 100, 98, 99, 106, 102, 119, 119, 337, 52, 96, 52, 519, 52, 522, 52, 522, 52, 522, 52, 522, 52, 528, 52, 119, 52, 119, 52, 119, 52, 119, 52, 277, 52, 119, 52, 119, 52, 119, 52, 83, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 122, 78, 150, 52, 1530, 115, 139, 82, 146, 125, 126, 87, 80, 52, 488, 1992, 159, 126, 4316, 75, 108, 75, 78, 4790, 159, 159, 159, 159, 159, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 139, 139, 4790, 78, 1507, 525, 3462, 507, 528, 2204, 2270, 437, 428, 2621, 203, 833, 464, 448, 75]",3.315784377053918e-05,2.1854033394219005e-05,0,4738,141.7123287671233,527.633031448372,279033.67906962166,0,2,0,334,437,0,0,0,0.6590909090909091,141.7123287671233,82.39393939393939,82.39393939393939,329.57575757575756,530.0,2732.0053700635162,926.8505747126437,350.0,5066.517042852018,0.6027397260273972,49.662100456621005,0.3972602739726027,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855840>>,195986,151921,167,52,0.01817789269406392694063926941,0.1962013327619982703950272481,3.646697,0,64.0,0.0,64,64
163,172.18.0.10:38404>172.18.0.5:5432--TCP,172.18.0.10,172.18.0.5,38404,5432,TCP,2022-07-29 11:24:06.212814,4872.0,12,11,311,426,317,0,38.72727272727273,90.29556609379193,0,115,25.916666666666668,38.65975153682301,0.15127257799671592,0.0004197826086956521739130434783,0.0003884732609590410776454723920,0.001214,0,0.004872,0.000406,0.0003903477082465495061553514672,0.001214,0,0.004783,0.0004348181818181818181818181818,0.0003858569726022650532853647055,0.001181,0,5,5,0,0,"[60, 52, 60, 52, 167, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.0024630541871921183,0.002257799671592775,0,317,32.04347826086956,68.70319166111165,4934.679841897233,0,2,0,10,22,0,0,0,0.9166666666666666,32.04347826086956,25.916666666666668,25.916666666666668,103.66666666666667,26.0,63834.15435139574,154.9090909090909,24.0,89065.44010035542,0.5217391304347826,13.521739130434783,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855870>>,69757,70250,5,52,0.0002118260869565217391304347826,0.0003341213854111046224341336111,0.001181,0,64.0,0.0,64,64
164,172.18.0.10:38406>172.18.0.5:5432--TCP,172.18.0.10,172.18.0.5,38406,5432,TCP,2022-07-29 11:24:06.218779,4888.0,12,11,311,426,317,0,38.72727272727273,90.29556609379193,0,115,25.916666666666668,38.65975153682301,0.15077741407528641,0.0004218695652173913043478260870,0.0004323305201335448152584165021,0.001283,0,0.004888,0.0004073333333333333333333333333,0.0004351408456529397741657936144,0.001283,0,0.004815,0.0004377272727272727272727272727,0.0004286819314446404772992680342,0.001256,0,5,5,0,0,"[60, 52, 60, 52, 167, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.0024549918166939444,0.0022504091653027824,0,317,32.04347826086956,68.70319166111165,4934.679841897233,0,2,0,10,22,0,0,0,0.9166666666666666,32.04347826086956,25.916666666666668,25.916666666666668,103.66666666666667,26.0,63625.20458265139,154.9090909090909,24.0,88473.52024922118,0.5217391304347826,13.521739130434783,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258558A0>>,69757,70250,5,52,0.0002125217391304347826086956522,0.0003625930608661447800554884186,0.001256,0,64.0,0.0,64,64
165,172.18.0.10:38410>172.18.0.5:5432--TCP,172.18.0.10,172.18.0.5,38410,5432,TCP,2022-07-29 11:24:06.223527,3940.0,12,11,311,426,317,0,38.72727272727273,90.29556609379193,0,115,25.916666666666668,38.65975153682301,0.1870558375634518,0.0003400869565217391304347826087,0.0003310845042588107255541257874,0.001137,0,0.003940,0.0003283333333333333333333333333,0.0003342452526048633183322365564,0.001137,0,0.003882,0.0003529090909090909090909090909,0.0003271203433115471386517464855,0.001113,0,5,5,0,0,"[60, 52, 60, 52, 167, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.003045685279187817,0.0027918781725888324,0,317,32.04347826086956,68.70319166111165,4934.679841897233,0,2,0,10,22,0,0,0,0.9166666666666666,32.04347826086956,25.916666666666668,25.916666666666668,103.66666666666667,26.0,78934.01015228426,154.9090909090909,24.0,109737.2488408037,0.5217391304347826,13.521739130434783,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258558D0>>,69757,70250,5,52,0.0001713043478260869565217391304,0.0002803147973854935852930612450,0.001113,0,64.0,0.0,64,64
166,172.18.0.10:38412>172.18.0.5:5432--TCP,172.18.0.10,172.18.0.5,38412,5432,TCP,2022-07-29 11:24:06.228568,4048.9999999999995,12,11,311,426,317,0,38.72727272727273,90.29556609379193,0,115,25.916666666666668,38.65975153682301,0.18202025191405288,0.0003490869565217391304347826087,0.0003378718451468117713352808835,0.001152,0,0.004049,0.0003374166666666666666666666667,0.0003405704670924294274568034646,0.001152,0,0.003980,0.0003618181818181818181818181818,0.0003344389652651187500159199681,0.001125,0,5,5,0,0,"[60, 52, 60, 52, 167, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.002963694739441838,0.0027167201778216846,0,317,32.04347826086956,68.70319166111165,4934.679841897233,0,2,0,10,22,0,0,0,0.9166666666666666,32.04347826086956,25.916666666666668,25.916666666666668,103.66666666666667,26.0,76809.08866386763,154.9090909090909,24.0,107035.17587939698,0.5217391304347826,13.521739130434783,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855900>>,69757,70250,5,52,0.0001760434782608695652173913043,0.0002871516003575492896355268841,0.001125,0,64.0,0.0,64,64
167,172.18.0.10:38414>172.18.0.5:5432--TCP,172.18.0.10,172.18.0.5,38414,5432,TCP,2022-07-29 11:24:06.233335,3989.0000000000005,12,11,311,426,317,0,38.72727272727273,90.29556609379193,0,115,25.916666666666668,38.65975153682301,0.18475808473301578,0.0003442608695652173913043478261,0.0003304975455268069858963364058,0.001144,0,0.003989,0.0003324166666666666666666666667,0.0003335861853487874212085594768,0.001144,0,0.003929,0.0003571818181818181818181818182,0.0003266053549028853100281474875,0.001119,0,5,5,0,0,"[60, 52, 60, 52, 167, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.003008272750062672,0.002757583354224116,0,317,32.04347826086956,68.70319166111165,4934.679841897233,0,2,0,10,22,0,0,0,0.9166666666666666,32.04347826086956,25.916666666666668,25.916666666666668,103.66666666666667,26.0,77964.40210579091,154.9090909090909,24.0,108424.5355052176,0.5217391304347826,13.521739130434783,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855930>>,69757,70250,5,52,0.0001734347826086956521739130435,0.0002818030187894831344137187361,0.001119,0,64.0,0.0,64,64
168,172.18.0.10:38416>172.18.0.5:5432--TCP,172.18.0.10,172.18.0.5,38416,5432,TCP,2022-07-29 11:24:06.238523,4385.0,12,11,311,426,317,0,38.72727272727273,90.29556609379193,0,115,25.916666666666668,38.65975153682301,0.16807297605473204,0.0003786086956521739130434782609,0.0003629401362939641668038327306,0.001184,0,0.004385,0.0003654166666666666666666666667,0.0003673219428814758708931448904,0.001184,0,0.004323,0.000393,0.0003575441485772326016156532673,0.001151,0,5,5,0,0,"[60, 52, 60, 52, 167, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.0027366020524515395,0.002508551881413911,0,317,32.04347826086956,68.70319166111165,4934.679841897233,0,2,0,10,22,0,0,0,0.9166666666666666,32.04347826086956,25.916666666666668,25.916666666666668,103.66666666666667,26.0,70923.6031927024,154.9090909090909,24.0,98542.67869535046,0.5217391304347826,13.521739130434783,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855960>>,69757,70250,5,52,0.0001906521739130434782608695652,0.0003091802075750381329651505393,0.001151,0,64.0,0.0,64,64
169,172.18.0.10:38418>172.18.0.5:5432--TCP,172.18.0.10,172.18.0.5,38418,5432,TCP,2022-07-29 11:24:06.244013,4455.0,12,11,311,426,317,0,38.72727272727273,90.29556609379193,0,115,25.916666666666668,38.65975153682301,0.1654320987654321,0.000384,0.0003633201965448539503305787326,0.001254,0,0.004455,0.00037125,0.0003660558074483543372194680892,0.001254,0,0.004377,0.0003979090909090909090909090909,0.0003597972799294459635278174517,0.001220,0,5,5,0,0,"[60, 52, 60, 52, 167, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.0026936026936026937,0.0024691358024691358,0,317,32.04347826086956,68.70319166111165,4934.679841897233,0,2,0,10,22,0,0,0,0.9166666666666666,32.04347826086956,25.916666666666668,25.916666666666668,103.66666666666667,26.0,69809.20314253648,154.9090909090909,24.0,97326.93625771077,0.5217391304347826,13.521739130434783,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855990>>,69757,70250,5,52,0.0001936956521739130434782608696,0.0003103786516054233330261008909,0.001220,0,64.0,0.0,64,64
170,172.18.0.10:38422>172.18.0.5:5432--TCP,172.18.0.10,172.18.0.5,38422,5432,TCP,2022-07-29 11:24:06.250582,5628.0,12,11,311,426,317,0,38.72727272727273,90.29556609379193,0,115,25.916666666666668,38.65975153682301,0.13095238095238096,0.000486,0.0005367139955725751902013686721,0.001832,0,0.005628,0.000469,0.0005321254551325279345849338729,0.001799,0,0.005550,0.0005045454545454545454545454545,0.0005410665164345429814576682117,0.001832,0,5,5,0,0,"[60, 52, 60, 52, 167, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.0021321961620469083,0.0019545131485429993,0,317,32.04347826086956,68.70319166111165,4934.679841897233,0,2,0,10,22,0,0,0,0.9166666666666666,32.04347826086956,25.916666666666668,25.916666666666668,103.66666666666667,26.0,55259.4171997157,154.9090909090909,24.0,76756.75675675676,0.5217391304347826,13.521739130434783,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258559C0>>,69757,70250,5,52,0.0002446956521739130434782608696,0.0004414654878216621674129719743,0.001799,0,64.0,0.0,64,64
171,172.18.0.10:38424>172.18.0.5:5432--TCP,172.18.0.10,172.18.0.5,38424,5432,TCP,2022-07-29 11:24:06.256230,4718.0,12,11,311,426,317,0,38.72727272727273,90.29556609379193,0,115,25.916666666666668,38.65975153682301,0.15621025858414583,0.0004073043478260869565217391304,0.0003931134845311552564526928431,0.001323,0,0.004718,0.0003931666666666666666666666667,0.0003970369070446166413360218310,0.001323,0,0.004650,0.0004227272727272727272727272727,0.0003882014685254156224910070807,0.001285,0,5,5,0,0,"[60, 52, 60, 52, 167, 52, 93, 52, 115, 52, 136, 52]","[60, 52, 53, 52, 65, 52, 369, 52, 77, 52, 122]",0.002543450614667232,0.0023314963967782957,0,317,32.04347826086956,68.70319166111165,4934.679841897233,0,2,0,10,22,0,0,0,0.9166666666666666,32.04347826086956,25.916666666666668,25.916666666666668,103.66666666666667,26.0,65917.76176345909,154.9090909090909,24.0,91612.90322580645,0.5217391304347826,13.521739130434783,0.4782608695652174,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA258559F0>>,69757,70250,5,52,0.0002051304347826086956521739130,0.0003331602701335546972308289109,0.001285,0,64.0,0.0,64,64
172,172.18.0.19:59444>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59444,9330,TCP,2022-07-29 11:24:06.349233,67.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.014925373134328358,0.014925373134328358,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855A20>>,64240,0,0,40,0.0000335,0.0000335,0.000067,0,64.0,0.0,64,64
