Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.18.0.10-172.18.0.2-35624-8086-6,172.18.0.10,35624,172.18.0.2,8086,6,29/07/2022 11:23:59 AM,15139996,7,6,216.0,360.0,216.0,0.0,30.857142857142858,81.64032616999309,292.0,0.0,60.0,116.86573492688095,38.04492418624153,0.858652802814479,1261666.3333333335,4370062.970261316,1.513848E7,13.0,1.5139976E7,2523329.333333333,6180143.2936158255,1.5138494E7,34.0,1.5139848E7,3027969.6,6769988.393511491,1.5138493E7,68.0,0,0,0,0,232,200,0.46235150920779633,0.3963012936066826,0.0,292.0,41.14285714285714,93.16887656529705,8680.43956043956,0,2,0,3,12,0,0,0,0.0,44.30769230769231,30.857142857142858,60.0,0,0,0,0,0,0,7,216,6,360,64240,508,1,32,1448.0,0.0,1448.0,1448.0,1.513848E7,0.0,1.513848E7,1.513848E7,NeedManualLabel
172.18.0.16-172.18.0.5-47252-5432-6,172.18.0.16,47252,172.18.0.5,5432,6,29/07/2022 11:23:41 AM,11841,12,11,312.0,426.0,116.0,0.0,25.999999999999996,40.57988753960849,317.0,0.0,38.727272727272734,94.70278866970172,62325.81707626045,1942.403513216789,538.2272727272727,1713.3204446009063,8105.0,10.0,11841.0,1076.4545454545455,2374.7718359301957,8166.0,89.0,11766.0,1176.6000000000001,2455.72275851055,8105.0,86.0,0,0,0,0,392,360,1013.4279199391942,928.9755932775947,0.0,317.0,30.750000000000004,69.0672325252406,4770.282608695652,0,2,0,10,22,0,0,0,0.0,32.08695652173913,26.0,38.72727272727273,0,0,0,738,10,63631,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.16-172.18.0.5-47240-5432-6,172.18.0.16,47240,172.18.0.5,5432,6,29/07/2022 11:23:41 AM,14430692,91,56,21219.0,60694.0,4615.0,0.0,233.17582417582426,605.538614117063,8192.0,0.0,1083.8214285714284,1934.635010041409,5676.3043657227245,10.186621681066992,98840.35616438351,813988.9381228776,9522068.0,9.0,1.4430692E7,160341.02222222218,1034172.0868273261,9522068.0,42.0,1.4430548E7,262373.60000000015,1318330.597816387,9522226.0,50.0,0,0,0,0,2920,1800,6.306003897803376,3.880617783263616,0.0,8192.0,553.4662162162161,1340.7500257333404,1797610.631503953,0,2,0,97,146,0,0,0,0.0,557.2312925170068,233.17582417582418,1083.8214285714287,0,0,0,20478,24,66997,30,7073,18,20231,64240,501,47,32,291887.0,0.0,291887.0,291887.0,9522068.0,0.0,9522068.0,9522068.0,NeedManualLabel
172.18.0.10-192.168.1.238-37727-161-17,172.18.0.10,37727,192.168.1.238,161,17,29/07/2022 11:24:00 AM,10007473,2,0,90.0,0.0,45.0,45.0,45.0,0.0,0,0,0,0,8.9932793223624,0.19985065160805332,1.0007473E7,0.0,1.0007473E7,1.0007473E7,1.0007473E7,1.0007473E7,0.0,1.0007473E7,1.0007473E7,0,0,0,0,0,0,0,0,0,16,0,0.19985065160805332,0.0,45.0,45.0,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,67.5,45.0,0.0,0,0,0,0,0,0,2,90,0,0,0,0,1,8,0,0,0,0,1.0007473E7,0.0,1.0007473E7,1.0007473E7,NeedManualLabel
172.18.0.10-172.18.0.5-38402-5432-6,172.18.0.10,38402,172.18.0.5,5432,6,29/07/2022 11:24:05 AM,7961917,264,174,21752.0,40318.0,4615.0,0.0,82.39393939393936,323.18704651543914,4738.0,0.0,231.71264367816082,729.7519716111954,7795.861222868814,55.01187716475819,18219.489702517174,196648.88955203549,3646697.0,14.0,7961917.0,30273.448669201516,252956.25621673645,3646697.0,50.0,7957735.0,45998.46820809246,311256.4527903732,3646984.0,36.0,0,0,0,0,8456,5576,33.15784377053918,21.854033394219005,0.0,4738.0,141.38952164009106,527.6763796353908,278442.3616251132,0,2,0,334,437,0,0,0,0.0,141.7123287671233,82.39393939393939,231.71264367816093,0,0,0,20690,111,21587,132,10876,87,20159,64240,501,167,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-192.168.1.235-52472-161-17,172.18.0.10,52472,192.168.1.235,161,17,29/07/2022 11:24:00 AM,10007771,2,0,98.0,0.0,49.0,49.0,49.0,0.0,0,0,0,0,9.79239033347186,0.19984470068309917,1.0007771E7,0.0,1.0007771E7,1.0007771E7,1.0007771E7,1.0007771E7,0.0,1.0007771E7,1.0007771E7,0,0,0,0,0,0,0,0,0,16,0,0.19984470068309917,0.0,49.0,49.0,49.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,73.5,49.0,0.0,0,0,0,0,0,0,2,98,0,0,0,0,1,8,0,0,0,0,1.0007771E7,0.0,1.0007771E7,1.0007771E7,NeedManualLabel
172.18.0.10-192.168.1.235-0-0-0,172.18.0.10,0,192.168.1.235,0,0,29/07/2022 11:24:00 AM,19936493,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.10031854649661805,1.9936493E7,0.0,1.9936493E7,1.9936493E7,1.9936493E7,1.9936493E7,0.0,1.9936493E7,1.9936493E7,0,0,0,0,0,0,0,0,0,0,0,0.10031854649661805,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.9936493E7,0.0,1.9936493E7,1.9936493E7,NeedManualLabel
172.18.0.19-172.18.0.10-59460-9330-6,172.18.0.19,59460,172.18.0.10,9330,6,29/07/2022 11:24:13 AM,52,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38461.53846153846,52.0,0.0,52.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,19230.76923076923,19230.76923076923,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.2-172.18.0.8-46394-9092-6,172.18.0.2,46394,172.18.0.8,9092,6,29/07/2022 11:24:09 AM,9985110,12,11,26070.0,426.0,4096.0,0.0,2172.5,2025.7936491881173,213.0,0.0,38.72727272727273,86.16274242280234,2653.5511376439517,2.303429806982597,453868.63636363635,2128384.1218364644,9983102.0,7.0,9985110.0,907737.2727272727,3009957.9764034613,9983102.0,22.0,9985059.0,998505.9,3156888.835215789,9983169.0,21.0,0,0,0,0,392,360,1.2017894645126592,1.1016403424699377,0.0,4096.0,1103.9999999999998,1776.886235990412,3157324.695652174,0,2,0,10,22,0,0,0,0.0,1152.0,2172.5,38.72727272727273,0,0,0,13248,5,15183954,12,26070,11,426,64240,610,8,32,963.0,0.0,963.0,963.0,9983102.0,0.0,9983102.0,9983102.0,NeedManualLabel
172.18.0.10-172.18.0.5-38404-5432-6,172.18.0.10,38404,172.18.0.5,5432,6,29/07/2022 11:24:06 AM,4872,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,151272.57799671593,4720.853858784893,221.45454545454547,346.4612569933363,1181.0,12.0,4872.0,442.9090909090909,406.0338543878957,1214.0,103.0,4783.0,478.3000000000001,398.5763693725736,1181.0,82.0,0,0,0,0,392,360,2463.054187192118,2257.799671592775,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,160776,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.2-172.18.0.8-8086-33070-6,172.18.0.2,8086,172.18.0.8,33070,6,29/07/2022 11:23:50 AM,35584110,13,13,2208.0,758.0,292.0,0.0,169.84615384615384,127.87353528248535,174.0,0.0,58.30769230769231,78.28514611702595,83.35181068179027,0.7306632089435424,1423364.4,4080386.1163723115,1.5133296E7,25.0,3.5583991E7,2965332.583333333,5598144.119164679,1.513354E7,541.0,3.5583984E7,2965332.0,5598101.976105067,1.5133415E7,364.0,0,0,0,0,416,416,0.3653316044717712,0.3653316044717712,0.0,292.0,109.85185185185185,118.1848954632931,13967.669515669519,0,0,0,14,26,0,0,0,1.0,114.07692307692308,169.84615384615384,58.30769230769231,0,0,0,2966,14,313232,3,552,3,189,501,501,9,32,429937.0,736255.307762192,1280073.0,25.0,1.1431393333333334E7,5318365.049504061,1.5133296E7,5336983.0,NeedManualLabel
172.18.0.10-172.18.0.5-38406-5432-6,172.18.0.10,38406,172.18.0.5,5432,6,29/07/2022 11:24:06 AM,4888,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,150777.41407528642,4705.400981996727,222.18181818181816,376.4924126679538,1256.0,10.0,4888.0,444.3636363636364,457.2927449079578,1283.0,82.0,4815.0,481.5,448.53892436071436,1256.0,62.0,0,0,0,0,392,360,2454.991816693944,2250.409165302782,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,158086,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.2-172.18.0.8-46392-9092-6,172.18.0.2,46392,172.18.0.8,9092,6,29/07/2022 11:24:09 AM,9996857,8,7,3612.0,639.0,1538.0,0.0,451.5,681.7462871186025,213.0,0.0,91.28571428571428,113.85328905469278,425.2336509364893,1.5004715982233214,714061.2142857143,2667789.460421238,9983015.0,15.0,9996857.0,1428122.4285714286,3772354.2687377096,9983015.0,106.0,9996755.0,1666125.8333333333,4074453.6564271003,9983067.0,509.0,0,0,0,0,264,232,0.8002515190524382,0.7002200791708834,0.0,1538.0,265.6875,509.3089067550262,259395.5625,0,2,0,6,14,0,0,0,0.0,283.4,451.5,91.28571428571429,0,0,0,2500,4,197394,8,3612,7,639,64240,501,3,32,13278.0,0.0,13278.0,13278.0,9983015.0,0.0,9983015.0,9983015.0,NeedManualLabel
172.18.0.19-172.18.0.13-40716-8888-6,172.18.0.19,40716,172.18.0.13,8888,6,29/07/2022 11:24:24 AM,201529,5,4,249.0,3474.0,249.0,0.0,49.8,111.35618527948952,3469.0,0.0,868.5,1733.6682689219026,18473.7680433089,44.6585851167822,25191.124999999996,69500.3888548988,197182.0,18.0,201529.0,50382.25000000001,97989.07554203852,197358.0,56.0,201326.0,67108.66666666667,112647.62031367255,197182.0,1645.0,0,0,0,0,168,136,24.810325064879,19.8482600519032,0.0,3469.0,372.3,1090.866836765861,1189990.4555555556,0,2,0,3,8,0,0,0,0.0,413.6666666666667,49.8,868.5,0,0,0,0,0,0,0,0,0,0,64240,508,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.15-172.18.0.5-46198-5432-6,172.18.0.15,46198,172.18.0.5,5432,6,29/07/2022 11:24:05 AM,3921,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,187962.2545269064,5865.850548329508,178.22727272727272,294.07286622425846,1121.0,10.0,3921.0,356.45454545454544,357.754486662673,1154.0,63.0,3863.0,386.3,347.72308586638945,1121.0,69.0,0,0,0,0,392,360,3060.44376434583,2805.4067839836775,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,198545,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.14-172.18.0.6-34512-27017-6,172.18.0.14,34512,172.18.0.6,27017,6,29/07/2022 11:23:47 AM,30006123,8,6,220.0,968.0,55.0,0.0,27.5,29.398736610366683,242.0,0.0,161.33333333333331,124.968262637626,39.59191928927306,0.4665714394358778,2308163.3076923075,4385931.090319921,1.0002877E7,22.0,3.0006123E7,4286589.0,5345898.955507733,1.0002877E7,214.0,3.0006043E7,6001208.6,5478037.714128737,1.0002988E7,180.0,1,0,0,0,256,192,0.2666122511062159,0.19995918832966192,0.0,242.0,82.86666666666667,102.2523954778194,10455.552380952382,0,0,0,8,14,0,0,0,0.0,88.78571428571429,27.5,161.33333333333334,0,0,0,0,0,0,2,73,2,322,501,507,3,32,353.0,203.0344798303973,586.0,214.0,1.0001595333333334E7,1111.4442556121892,1.0002877E7,1.0000897E7,NeedManualLabel
172.18.0.20-172.18.0.19-37194-9550-6,172.18.0.20,37194,172.18.0.19,9550,6,29/07/2022 11:24:13 AM,50,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,50.0,0.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-192.168.1.238-0-0-0,172.18.0.10,0,192.168.1.238,0,0,29/07/2022 11:24:00 AM,19938280,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.10030955528761759,1.993828E7,0.0,1.993828E7,1.993828E7,1.993828E7,1.993828E7,0.0,1.993828E7,1.993828E7,0,0,0,0,0,0,0,0,0,0,0,0.10030955528761759,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.993828E7,0.0,1.993828E7,1.993828E7,NeedManualLabel
172.18.0.15-172.18.0.5-46196-5432-6,172.18.0.15,46196,172.18.0.5,5432,6,29/07/2022 11:24:05 AM,4416,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,166893.115942029,5208.333333333334,200.72727272727272,343.2324190785211,1181.0,11.0,4416.0,401.45454545454544,427.85379830880635,1226.0,68.0,4353.0,435.3,415.09277410129783,1181.0,76.0,0,0,0,0,392,360,2717.391304347826,2490.9420289855075,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,176357,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.15-172.18.0.5-46194-5432-6,172.18.0.15,46194,172.18.0.5,5432,6,29/07/2022 11:24:05 AM,4071,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,181036.60034389584,5649.717514124294,185.0454545454545,304.829456968151,1158.0,10.0,4071.0,370.0909090909092,372.43991583756286,1194.0,72.0,4010.0,400.99999999999994,361.02754588658314,1158.0,59.0,0,0,0,0,392,360,2947.678703021371,2702.0388111029233,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,192227,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.15-172.18.0.3-48884-8761-6,172.18.0.15,48884,172.18.0.3,8761,6,29/07/2022 11:24:18 AM,6300,4,3,1329.0,134.0,1329.0,0.0,332.25,664.5,134.0,0.0,44.666666666666664,77.36493607140984,232222.22222222222,1111.111111111111,1050.0,1761.9095322972744,4400.0,30.0,6300.0,2100.0,2216.3512808217024,4503.0,136.0,6154.0,3077.0,1871.0045430196049,4400.0,1754.0,0,0,0,0,136,104,634.9206349206349,476.1904761904762,0.0,1329.0,182.875,465.4722448377408,216664.4107142857,0,2,0,2,6,0,0,0,0.0,209.0,332.25,44.666666666666664,0,0,0,0,0,0,0,0,0,0,64240,501,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-192.168.1.238-47345-161-17,172.18.0.10,47345,192.168.1.238,161,17,29/07/2022 11:24:00 AM,10007507,2,0,98.0,0.0,49.0,49.0,49.0,0.0,0,0,0,0,9.792648658651949,0.19984997262555,1.0007507E7,0.0,1.0007507E7,1.0007507E7,1.0007507E7,1.0007507E7,0.0,1.0007507E7,1.0007507E7,0,0,0,0,0,0,0,0,0,16,0,0.19984997262555,0.0,49.0,49.0,49.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,73.5,49.0,0.0,0,0,0,0,0,0,2,98,0,0,0,0,1,8,0,0,0,0,1.0007507E7,0.0,1.0007507E7,1.0007507E7,NeedManualLabel
172.18.0.10-172.18.0.2-35636-8086-6,172.18.0.10,35636,172.18.0.2,8086,6,29/07/2022 11:23:59 AM,20019040,15,14,824.0,608.0,246.0,0.0,54.93333333333334,93.99427540825988,292.0,0.0,43.42857142857143,98.05313652513918,71.53190162964857,1.4486209128909278,714965.7142857143,2968974.0052350773,1.511014E7,11.0,2.001904E7,1429931.4285714286,4148115.916608197,1.51102E7,67.0,2.001893E7,1539917.6923076925,4296179.890170847,1.5110154E7,67.0,0,0,0,0,488,456,0.7492866790815144,0.6993342338094134,0.0,292.0,47.73333333333334,93.21681561093834,8689.374712643677,0,2,0,11,28,0,0,0,0.0,49.37931034482759,54.93333333333333,43.42857142857143,0,0,0,856,8,172511,7,412,7,304,64240,506,8,32,1266.0,0.0,1266.0,1266.0,1.511014E7,0.0,1.511014E7,1.511014E7,NeedManualLabel
172.18.0.19-172.18.0.10-59462-9330-6,172.18.0.19,59462,172.18.0.10,9330,6,29/07/2022 11:24:14 AM,58,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34482.75862068965,58.0,0.0,58.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,17241.379310344826,17241.379310344826,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-192.168.1.239-54203-161-17,172.18.0.10,54203,192.168.1.239,161,17,29/07/2022 11:24:00 AM,14963577,12,12,548.0,2708.0,47.0,44.0,45.66666666666667,1.1547005383792517,233.0,218.0,225.66666666666663,4.5393898935936985,217.59503092074843,1.6038945768114135,650590.3043478262,3103251.453206099,1.4886182E7,47.0,1.4960615E7,1360055.9090909092,4488582.520892435,1.4893637E7,2997.0,1.4955595E7,1359599.5454545454,4487258.862786642,1.488919E7,2944.0,0,0,0,0,96,96,0.8019472884057067,0.8019472884057067,44.0,233.0,132.04000000000002,91.86334053001411,8438.873333333335,0,0,0,0,0,0,0,0,1.0,137.54166666666666,45.666666666666664,225.66666666666666,0,0,0,1628,12,42069,12,548,12,2708,0,0,11,8,51860.0,0.0,51860.0,51860.0,1.4886182E7,0.0,1.4886182E7,1.4886182E7,NeedManualLabel
172.18.0.15-172.18.0.3-48880-8761-6,172.18.0.15,48880,172.18.0.3,8761,6,29/07/2022 11:24:00 AM,18468796,10,8,928.0,4644.0,232.0,0.0,92.8,119.80428484268278,1161.0,0.0,580.5,620.5806037206495,301.69806412935634,0.9746168618679852,1086399.7647058824,3869993.5508066826,1.5958473E7,24.0,1.8468796E7,2052088.4444444445,5265388.116383115,1.5958473E7,74.0,1.8468702E7,2638386.0000000005,5929829.577200708,1.5958565E7,1969.0,0,0,0,0,328,264,0.5414538121488807,0.4331630497191046,0.0,1161.0,293.2631578947368,469.8059696542893,220717.649122807,0,2,0,8,17,0,0,0,0.0,309.55555555555554,92.8,580.5,0,0,0,2786,4,10221,5,464,4,2322,64240,505,4,32,11254.0,0.0,11254.0,11254.0,1.5958473E7,0.0,1.5958473E7,1.5958473E7,NeedManualLabel
172.18.0.15-172.18.0.3-48882-8761-6,172.18.0.15,48882,172.18.0.3,8761,6,29/07/2022 11:24:17 AM,2667,4,3,214.0,1161.0,214.0,0.0,53.5,107.0,1161.0,0.0,387.0,670.3036625291555,515560.55493063363,2624.6719160104985,444.5,746.6583556085071,1895.0,24.0,2667.0,889.0,963.8303792680535,1961.0,94.0,2560.0,1280.0,869.7413408594534,1895.0,665.0,0,0,0,0,136,104,1499.8125234345707,1124.859392575928,0.0,1161.0,171.875,406.62177494219713,165341.2678571428,0,2,0,2,6,0,0,0,0.0,196.42857142857142,53.5,387.0,0,0,0,0,0,0,0,0,0,0,64240,508,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.16-172.18.0.5-47244-5432-6,172.18.0.16,47244,172.18.0.5,5432,6,29/07/2022 11:23:41 AM,8684,12,11,312.0,426.0,116.0,0.0,25.999999999999996,40.57988753960849,317.0,0.0,38.727272727272734,94.70278866970172,84983.87839705205,2648.5490557346843,394.72727272727263,903.7343257848134,4154.0,10.0,8684.0,789.4545454545455,1182.7041357530093,4154.0,96.0,8604.0,860.4,1234.860783876286,4211.0,82.0,0,0,0,0,392,360,1381.8516812528787,1266.6973744818056,0.0,317.0,30.750000000000004,69.0672325252406,4770.282608695652,0,2,0,10,22,0,0,0,0.0,32.08695652173913,26.0,38.72727272727273,0,0,0,738,10,87658,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-172.18.0.2-35632-8086-6,172.18.0.10,35632,172.18.0.2,8086,6,29/07/2022 11:23:59 AM,20027112,27,26,2949.0,856.0,246.0,0.0,109.22222222222224,114.43417097693978,292.0,0.0,32.92307692307692,85.95669750609225,189.99244623987724,2.6464125231835727,385136.7692307693,1941229.5416581265,1.0016762E7,6.0,2.0027112E7,770273.5384615385,2716422.6724199196,1.0016762E7,19.0,2.0027015E7,801080.5999999999,2767829.170949982,1.0016828E7,18.0,0,0,0,0,872,840,1.3481724174708765,1.298240105712696,0.0,292.0,70.46296296296293,107.0492239029551,11459.536338225014,0,2,0,25,52,0,0,0,0.0,71.79245283018868,109.22222222222223,32.92307692307692,0,0,0,1614,11,107939,13,1474,13,428,64240,501,21,32,12538.5,14646.302758716958,22895.0,2182.0,9997478.0,27271.694336802764,1.0016762E7,9978194.0,NeedManualLabel
172.18.0.10-172.18.0.2-35638-8086-6,172.18.0.10,35638,172.18.0.2,8086,6,29/07/2022 11:23:59 AM,15108728,7,6,216.0,360.0,216.0,0.0,30.857142857142858,81.64032616999309,292.0,0.0,60.0,116.86573492688095,38.12365938416524,0.8604298124898404,1259060.6666666667,4361170.829871896,1.5107638E7,0.0,1.5108719E7,2518119.8333333335,6167579.124732408,1.5107638E7,53.0,1.5108642E7,3021728.4,6756235.009233419,1.5107649E7,62.0,0,0,0,0,232,200,0.46330836057145247,0.3971214519183879,0.0,292.0,41.14285714285714,93.16887656529705,8680.43956043956,0,2,0,3,12,0,0,0,0.0,44.30769230769231,30.857142857142858,60.0,0,0,0,0,0,0,7,216,6,360,64240,508,1,32,1028.0,0.0,1028.0,1028.0,1.5107638E7,0.0,1.5107638E7,1.5107638E7,NeedManualLabel
172.18.0.12-172.18.0.3-46460-8761-6,172.18.0.12,46460,172.18.0.3,8761,6,29/07/2022 11:23:57 AM,9230,4,3,261.0,258.0,261.0,0.0,65.25,130.5,258.0,0.0,86.0,148.95636945092346,56229.68580715059,758.3965330444204,1538.3333333333335,2571.211750647283,6342.0,30.0,9230.0,3076.6666666666665,3122.46334379338,6342.0,120.0,9091.0,4545.5,2682.0560210405747,6442.0,2649.0,0,0,0,0,136,104,433.3694474539545,325.02708559046584,0.0,261.0,64.875,120.12783369632298,14430.69642857143,0,2,0,2,6,0,0,0,0.0,74.14285714285714,65.25,86.0,0,0,0,0,0,0,0,0,0,0,64240,508,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.20-172.18.0.19-37196-9550-6,172.18.0.20,37196,172.18.0.19,9550,6,29/07/2022 11:24:14 AM,54,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37037.03703703704,54.0,0.0,54.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,18518.51851851852,18518.51851851852,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.16-172.18.0.5-47242-5432-6,172.18.0.16,47242,172.18.0.5,5432,6,29/07/2022 11:23:41 AM,23584,12,10,312.0,426.0,116.0,0.0,25.999999999999996,40.57988753960849,317.0,0.0,42.60000000000001,98.90309510941618,31292.401628222524,932.8358208955224,1123.047619047619,2050.4227485128645,7063.0,20.0,23584.0,2144.0,2460.438782006169,7063.0,78.0,23468.0,2607.5555555555557,2597.8684104045337,7140.0,33.0,0,0,0,0,392,328,508.81953867028494,424.01628222523743,0.0,317.0,32.08695652173913,70.30124338967546,4942.264822134388,0,2,0,10,21,0,0,0,0.0,33.54545454545455,26.0,42.6,0,0,0,738,10,32598,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.12-172.18.0.3-46464-8761-6,172.18.0.12,46464,172.18.0.3,8761,6,29/07/2022 11:23:57 AM,5071,4,3,1355.0,134.0,1355.0,0.0,338.75,677.5,134.0,0.0,44.666666666666664,77.36493607140984,293630.4476434628,1380.3983435219877,845.1666666666666,1699.4549028046217,4283.0,21.0,5071.0,1690.3333333333333,2314.9830092969005,4348.0,113.0,4942.0,2471.0,2562.554975020048,4283.0,659.0,0,0,0,0,136,104,788.7990534411359,591.5992900808519,0.0,1355.0,186.125,474.6187755903227,225262.9821428571,0,2,0,2,6,0,0,0,0.0,212.71428571428572,338.75,44.666666666666664,0,0,0,0,0,0,0,0,0,0,64240,501,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
